TransactionID,Date,Amount,Type,Sender,Receiver,Location,Device,FraudLabel,Risk
TXN000709,2025-10-06 12:47:14.158075,34399,P2P,Vijay Rao, Priya Gupta,Mumbai,Android,1,Low
TXN000710,2025-10-04 01:10:14.158075,28116,P2P,Sneha Iyer,Kavita Reddy,Nagpur,Android,0,Low
TXN000711,2025-10-02 08:36:14.158075,24060,Shopping,Deepak Malhotra,Rajesh Kumar,Nashik,Android,1,Medium
TXN000712,2025-10-01 15:41:14.158075,33691,Subscription Payments,Pooja Nair,Aakash Choudhary,Hyderabad,iOS,0,Medium
TXN000713,2025-10-02 00:21:14.158075,17412,Bill Payment,Anita Sinha,Vijay Rao,Kanpur,iOS,1,Medium
TXN000714,2025-10-08 09:11:14.158075,37897,Subscription Payments,Vikram Joshi,Suresh Yadav,Madurai,iOS,0,Medium
TXN000715,2025-10-08 06:09:14.158075,46296,Shopping,Amit Patel, Priya Gupta,Ahmedabad,iOS,1,Low
TXN000716,2025-10-01 16:17:14.158075,49385,P2P,Anjali Verma,Manish Tiwari,Nagpur,Android,1,Medium
TXN000717,2025-10-02 02:08:14.158075,2205,Subscription Payments,Suresh Yadav, Priya Gupta,Raipur,Android,1,Low
TXN000718,2025-10-07 03:50:14.158075,36495,Subscription Payments,Rohan Mehta,Amit Patel,Madurai,Android,0,Low
TXN000719,2025-10-07 08:29:14.158075,45840,P2P,Karan Kapoor,Ravi Singh,Gwalior,iOS,0,Low
TXN000720,2025-10-07 23:38:14.158075,22800,Bill Payment,Rajesh Kumar,Anita Sinha,Mumbai,iOS,0,Low
TXN000721,2025-10-03 20:23:14.158075,34720,P2P,Anita Sinha,Rajesh Kumar,Jaipur,Android,0,Low
TXN000722,2025-10-06 01:20:14.158075,37778,Subscription Payments,Sunita Das,Manish Tiwari,Indore,iOS,0,Low
TXN000723,2025-10-04 00:26:14.158075,20659,Bill Payment,Manish Tiwari,Meena Kumari,Mumbai,Android,0,Low
TXN000724,2025-10-03 00:44:14.158075,27609,Bill Payment,Meena Kumari,Sneha Iyer,Raipur,iOS,0,Medium
TXN000725,2025-10-03 09:52:14.158075,27960,P2P,Aakash Choudhary,Manish Tiwari,Delhi,iOS,0,Low
TXN000726,2025-10-05 08:21:14.158075,11103,Subscription Payments,Manish Tiwari,Meena Kumari,Lucknow,Android,0,Low
TXN000727,2025-10-07 03:55:14.158075,21832,Shopping,Sneha Iyer,Rohan Mehta,Mumbai,Android,0,Medium
TXN000728,2025-10-04 07:54:14.158075,25926,Subscription Payments,Meena Kumari,Deepak Malhotra,Nagpur,iOS,0,Low
TXN000729,2025-10-03 22:15:14.158075,30454,Recharge,Ravi Singh,Kavita Reddy,Meerut,Android,0,Medium
TXN000730,2025-10-03 15:47:14.158075,13943,QR Code Payments,Amit Patel,Sneha Iyer,Ahmedabad,Android,0,Low
TXN000731,2025-10-01 18:23:14.158075,44572,Shopping,Kavita Reddy,Anita Sinha,Chennai,iOS,0,High
TXN000732,2025-10-08 11:54:14.158075,48629,Bill Payment,Manish Tiwari,Aakash Choudhary,Nashik,iOS,1,Low
TXN000733,2025-10-05 11:42:14.158075,6290,Shopping,Sunita Das,Karan Kapoor,Jodhpur,iOS,1,Low
TXN000734,2025-10-07 13:38:14.158075,17740,Bill Payment,Aakash Choudhary,Amit Patel,Delhi,Android,1,Low
TXN000735,2025-10-03 13:17:14.158075,38513,Bill Payment, Priya Gupta,Ravi Singh,Indore,iOS,1,Low
TXN000736,2025-10-02 05:43:14.158075,42456,Shopping,Sneha Iyer,Karan Kapoor,Hyderabad,iOS,0,High
TXN000737,2025-10-08 09:16:14.158075,44697,Bill Payment,Meena Kumari, Priya Gupta,Nagpur,iOS,0,Low
TXN000738,2025-10-05 07:55:14.158075,40921,Bill Payment,Sneha Iyer,Pooja Nair,Ahmedabad,iOS,0,Low
TXN000739,2025-10-06 14:40:14.158075,3430,Recharge,Vikram Joshi,Sneha Iyer,Surat,iOS,0,Low
TXN000740,2025-10-04 01:32:14.158075,19187,Subscription Payments,Sunita Das,Rajesh Kumar,Visakhapatnam,Android,0,Medium
TXN000741,2025-10-02 13:58:14.158075,41530,Subscription Payments,Kavita Reddy,Sunita Das,Madurai,iOS,0,Low
TXN000742,2025-10-02 23:58:14.158075,24604,QR Code Payments,Sneha Iyer,Manish Tiwari,Delhi,iOS,0,High
TXN000743,2025-10-04 20:50:14.158075,7214,QR Code Payments,Rajesh Kumar,Anjali Verma,Kanpur,Android,0,Low
TXN000744,2025-10-06 17:53:14.158075,13423,Recharge,Rajesh Kumar,Deepak Malhotra,Vadodara,iOS,0,Low
TXN000745,2025-10-08 07:34:14.158075,34221,QR Code Payments,Meena Kumari,Sunita Das,Delhi,iOS,0,Low
TXN000746,2025-10-06 20:05:14.158075,11075,Shopping,Neha Sharma,Suresh Yadav,Gwalior,Android,0,Medium
TXN000747,2025-10-02 21:59:14.158075,11123,P2P,Manish Tiwari,Kavita Reddy,Ahmedabad,iOS,0,Medium
TXN000748,2025-10-06 11:45:14.158075,21547,P2P,Vikram Joshi,Pooja Nair,Chennai,Android,0,Low
TXN000749,2025-10-01 14:20:14.158075,25033,P2P,Sneha Iyer,Vikram Joshi,Coimbatore,iOS,0,Low
TXN000750,2025-10-05 16:59:14.158075,24059,Recharge,Manish Tiwari,Aakash Choudhary,Gwalior,Android,1,Medium
TXN000751,2025-10-03 20:09:14.158075,767,Recharge,Rajesh Kumar,Rajesh Kumar,Ahmedabad,Android,0,Low
TXN000752,2025-10-05 00:42:14.158075,29803,Bill Payment,Karan Kapoor,Anita Sinha,Aurangabad,iOS,0,Low
TXN000753,2025-10-07 18:54:14.158075,9437,P2P,Amit Patel,Anjali Verma,Lucknow,Android,0,Low
TXN000754,2025-10-04 22:23:14.158075,46527,Shopping,Meena Kumari,Amit Patel,Mumbai,Android,0,Low
TXN000755,2025-10-02 10:50:14.158075,36587,QR Code Payments,Pooja Nair,Kavita Reddy,Jaipur,iOS,0,Low
TXN000756,2025-10-07 20:28:14.158075,19229,Shopping,Rajesh Kumar,Ravi Singh,Vijayawada,iOS,0,Low
TXN000757,2025-10-04 22:16:14.158075,40351,QR Code Payments,Amit Patel,Anita Sinha,Meerut,Android,0,Low
TXN000758,2025-10-01 18:49:14.158075,32021,P2P,Deepak Malhotra,Anita Sinha,Kolkata,iOS,1,Medium
TXN000759,2025-10-02 19:08:14.158075,33407,P2P,Sneha Iyer,Karan Kapoor,Kochi,Android,1,Low
TXN000760,2025-10-05 03:41:14.158075,27455,P2P,Pooja Nair,Deepak Malhotra,Pune,Android,0,Medium
TXN000761,2025-10-07 09:56:14.158075,37832,Recharge,Deepak Malhotra,Vikram Joshi,Indore,iOS,0,Low
TXN000762,2025-10-03 03:52:14.158075,4935,QR Code Payments,Anita Sinha,Sunita Das,Agra,iOS,0,Low
TXN000763,2025-10-01 19:14:14.158075,20259,Recharge, Priya Gupta,Karan Kapoor,Nashik,Android,0,Low
TXN000764,2025-10-02 05:10:14.158075,38910,Recharge,Anita Sinha,Manish Tiwari,Vadodara,iOS,0,Medium
TXN000765,2025-10-02 21:59:14.158075,47705,Subscription Payments, Priya Gupta,Pooja Nair,Kochi,iOS,0,Low
TXN000766,2025-10-04 21:38:14.158075,40180,Shopping,Pooja Nair,Anita Sinha,Aurangabad,Android,0,Medium
TXN000767,2025-10-03 17:50:14.158075,38188,Shopping,Anjali Verma,Karan Kapoor,Kolkata,Android,0,Low
TXN000768,2025-10-06 11:46:14.158075,13316,Bill Payment,Anita Sinha,Manish Tiwari,Jodhpur,Android,0,Low
TXN000769,2025-10-02 07:06:14.158075,35647,Recharge,Neha Sharma,Deepak Malhotra,Gwalior,Android,0,High
TXN000770,2025-10-06 02:01:14.158075,31571,QR Code Payments, Priya Gupta,Vijay Rao,Meerut,Android,0,Low
TXN000771,2025-10-07 12:18:14.158075,17408,Subscription Payments,Anita Sinha,Anjali Verma,Patna,Android,1,Low
TXN000772,2025-10-08 01:02:14.158075,27632,Subscription Payments, Priya Gupta,Pooja Nair,Vijayawada,iOS,0,High
TXN000773,2025-10-02 10:35:14.158075,34449,Shopping,Rajesh Kumar,Karan Kapoor,Mumbai,Android,0,Low
TXN000774,2025-10-07 05:20:14.158075,45545,Recharge,Anita Sinha,Anita Sinha,Patna,iOS,0,Low
TXN000775,2025-10-01 19:43:14.158075,5813,Bill Payment,Anita Sinha,Kavita Reddy,Nashik,iOS,0,High
TXN000776,2025-10-02 02:40:14.158075,49507,Recharge,Sunita Das,Aakash Choudhary,Kanpur,Android,1,Low
TXN000777,2025-10-03 17:25:14.158075,4904,P2P,Neha Sharma,Anita Sinha,Bhopal,iOS,0,Medium
TXN000778,2025-10-03 21:40:14.158075,10236,Recharge,Sneha Iyer,Ravi Singh,Ahmedabad,Android,0,Low
TXN000779,2025-10-04 03:44:14.158075,109,P2P,Sunita Das,Karan Kapoor,Pune,iOS,0,Medium
TXN000780,2025-10-02 01:16:14.158075,19355,P2P,Deepak Malhotra,Vijay Rao,Kanpur,Android,0,Low
TXN000781,2025-10-08 11:45:14.158075,23893,Bill Payment,Kavita Reddy,Sneha Iyer,Kolkata,Android,0,High
TXN000782,2025-10-03 12:40:14.158075,29648,QR Code Payments,Rajesh Kumar,Sunita Das,Coimbatore,Android,0,Low
TXN000783,2025-10-01 15:28:14.158075,37992,Shopping,Deepak Malhotra,Rohan Mehta,Patna,Android,0,Low
TXN000784,2025-10-05 00:07:14.158075,1115,Recharge,Kavita Reddy,Kavita Reddy,Hyderabad,iOS,0,Low
TXN000785,2025-10-07 02:33:14.158075,27812,P2P,Meena Kumari,Pooja Nair,Ahmedabad,iOS,0,Low
TXN000786,2025-10-07 06:57:14.158075,35061,Recharge,Rohan Mehta,Sneha Iyer,Nashik,iOS,1,Medium
TXN000787,2025-10-02 13:45:14.158075,8515,QR Code Payments,Meena Kumari,Sneha Iyer,Chennai,iOS,0,Medium
TXN000788,2025-10-01 15:44:14.158075,46418,Shopping,Kavita Reddy,Anjali Verma,Madurai,iOS,0,Low
TXN000789,2025-10-06 00:01:14.158075,47380,QR Code Payments, Priya Gupta,Meena Kumari,Jodhpur,Android,0,Medium
TXN000790,2025-10-05 01:14:14.158075,23933,Shopping,Aakash Choudhary,Vijay Rao,Ahmedabad,Android,0,Low
TXN000791,2025-10-07 01:13:14.158075,4258,Subscription Payments,Meena Kumari,Aakash Choudhary,Mumbai,Android,0,Low
TXN000792,2025-10-06 04:48:14.158075,20409,Shopping,Meena Kumari,Anita Sinha,Indore,Android,0,Low
TXN000793,2025-10-05 15:54:14.158075,7070,Bill Payment,Amit Patel,Karan Kapoor,Nagpur,Android,0,Low
TXN000794,2025-10-05 06:20:14.158075,7038,QR Code Payments,Kavita Reddy,Neha Sharma,Coimbatore,iOS,0,Low
TXN000795,2025-10-06 22:18:14.158075,21268,P2P,Pooja Nair,Amit Patel,Delhi,Android,0,Medium
TXN000796,2025-10-01 23:15:14.158075,46640,Subscription Payments,Sneha Iyer,Rajesh Kumar,Indore,Android,0,Low
TXN000797,2025-10-05 00:44:14.158075,20484,Bill Payment,Neha Sharma,Manish Tiwari,Patna,iOS,0,Low
TXN000798,2025-10-02 17:45:14.158075,18117,Recharge,Sunita Das,Meena Kumari,Vadodara,iOS,0,Low
TXN000799,2025-10-02 14:17:14.158075,10444,QR Code Payments,Aakash Choudhary,Anita Sinha,Nashik,Android,0,Medium
TXN000800,2025-10-03 05:43:14.158075,40134,P2P,Vikram Joshi,Rohan Mehta,Bhopal,Android,0,Low
TXN000801,2025-10-08 06:34:14.158075,8802,Shopping,Karan Kapoor,Rajesh Kumar,Raipur,iOS,1,Low
TXN000802,2025-10-06 08:24:14.158075,484,P2P,Meena Kumari,Rohan Mehta,Jaipur,Android,0,Low
TXN000803,2025-10-07 14:37:14.158075,504,Recharge,Deepak Malhotra,Anita Sinha,Delhi,Android,0,Medium
TXN000804,2025-10-03 23:27:14.158075,41043,Subscription Payments,Amit Patel,Neha Sharma,Jodhpur,Android,0,Low
TXN000805,2025-10-04 06:39:14.158075,48026,Subscription Payments,Vikram Joshi,Sunita Das,Coimbatore,iOS,0,Medium
TXN000806,2025-10-03 12:54:14.158075,29289,QR Code Payments,Suresh Yadav,Anita Sinha,Raipur,Android,0,Low
TXN000807,2025-10-01 18:07:14.158075,12863,Subscription Payments,Rohan Mehta,Neha Sharma,Surat,Android,0,Medium
TXN000808,2025-10-07 23:50:14.158075,18484,QR Code Payments,Sneha Iyer,Vikram Joshi,Agra,iOS,0,Low
TXN000809,2025-10-06 04:36:14.158075,32706,QR Code Payments,Vikram Joshi,Vijay Rao,Thane,iOS,0,Low
TXN000810,2025-10-07 21:19:14.158075,9960,QR Code Payments,Ravi Singh,Ravi Singh,Agra,iOS,0,Low
TXN000811,2025-10-06 14:28:14.158075,38857,Shopping,Sneha Iyer, Priya Gupta,Chennai,Android,0,Low
TXN000812,2025-10-05 12:37:14.158075,15206,Bill Payment,Vijay Rao,Aakash Choudhary,Lucknow,iOS,0,Low
TXN000813,2025-10-03 19:23:14.158075,23674,QR Code Payments,Anita Sinha,Aakash Choudhary,Hyderabad,Android,0,High
TXN000814,2025-10-02 23:49:14.158075,23624,QR Code Payments,Pooja Nair,Ravi Singh,Vijayawada,iOS,0,High
TXN000815,2025-10-05 19:41:14.158075,3736,Bill Payment,Karan Kapoor,Deepak Malhotra,Visakhapatnam,Android,0,Medium
TXN000816,2025-10-06 17:08:14.158075,11016,P2P,Amit Patel,Rajesh Kumar,Aurangabad,iOS,0,Low
TXN000817,2025-10-02 09:42:14.158075,4909,QR Code Payments,Pooja Nair,Anita Sinha,Surat,Android,0,Low
TXN000818,2025-10-07 02:23:14.158075,32301,Shopping,Pooja Nair,Manish Tiwari,Delhi,Android,0,Low
TXN000819,2025-10-02 20:51:14.158075,13556,Subscription Payments,Sneha Iyer,Deepak Malhotra,Vadodara,iOS,0,Low
TXN000820,2025-10-03 05:37:14.158075,48312,Subscription Payments,Vijay Rao,Deepak Malhotra,Aurangabad,iOS,0,High
TXN000821,2025-10-03 09:09:14.158075,38865,Recharge,Manish Tiwari,Vikram Joshi,Indore,Android,0,Low
TXN000822,2025-10-03 21:44:14.158075,34916,Recharge,Neha Sharma, Priya Gupta,Patna,iOS,1,High
TXN000823,2025-10-05 16:02:14.158075,45206,Subscription Payments,Meena Kumari,Suresh Yadav,Ahmedabad,Android,0,Low
TXN000824,2025-10-07 03:44:14.158075,17200,Subscription Payments,Neha Sharma,Deepak Malhotra,Lucknow,iOS,0,Medium
TXN000825,2025-10-01 15:08:14.158075,22049,Shopping,Aakash Choudhary,Vijay Rao,Jaipur,iOS,0,Low
TXN000826,2025-10-03 15:25:14.158075,4644,Bill Payment,Vikram Joshi,Deepak Malhotra,Coimbatore,Android,0,Medium
TXN000827,2025-10-02 01:49:14.158075,37844,Recharge,Ravi Singh, Priya Gupta,Jaipur,iOS,0,Low
TXN000828,2025-10-03 21:24:14.158075,45643,Bill Payment,Vijay Rao,Kavita Reddy,Kolkata,iOS,0,Low
TXN000829,2025-10-07 21:19:14.158075,42883,Shopping,Sunita Das,Aakash Choudhary,Kanpur,Android,0,Medium
TXN000830,2025-10-02 16:36:14.158075,26757,Subscription Payments,Sunita Das,Sunita Das,Nagpur,Android,0,Low
TXN000831,2025-10-02 10:47:14.158075,36287,QR Code Payments,Sunita Das,Aakash Choudhary,Lucknow,iOS,0,Low
TXN000832,2025-10-06 06:29:14.158075,47298,Bill Payment,Amit Patel, Priya Gupta,Aurangabad,Android,0,Low
TXN000833,2025-10-07 14:50:14.158075,7339,Subscription Payments,Anita Sinha,Rajesh Kumar,Coimbatore,iOS,0,Low
TXN000834,2025-10-05 15:41:14.158075,14589,Subscription Payments,Kavita Reddy,Pooja Nair,Coimbatore,iOS,0,Low
TXN000835,2025-10-03 14:56:14.158075,49501,P2P,Amit Patel,Vijay Rao,Aurangabad,Android,0,Low
TXN000836,2025-10-03 03:35:14.158075,43225,Bill Payment,Sneha Iyer,Neha Sharma,Kanpur,Android,0,Low
TXN000837,2025-10-02 16:53:14.158075,28638,QR Code Payments,Deepak Malhotra,Vijay Rao,Gwalior,Android,0,Low
TXN000838,2025-10-03 16:53:14.158075,32149,Bill Payment,Ravi Singh,Ravi Singh,Nashik,Android,0,Low
TXN000839,2025-10-04 14:30:14.158075,37231,Subscription Payments,Vikram Joshi,Sunita Das,Bangalore,Android,0,Low
TXN000840,2025-10-05 17:08:14.158075,43044,QR Code Payments,Kavita Reddy,Amit Patel,Pune,Android,0,Medium
TXN000841,2025-10-06 22:31:14.158075,8527,Shopping,Anjali Verma,Aakash Choudhary,Agra,iOS,0,Medium
TXN000842,2025-10-07 11:05:14.158075,41448,P2P,Deepak Malhotra,Rohan Mehta,Thane,iOS,0,Low
TXN000843,2025-10-03 02:10:14.158075,24385,Subscription Payments,Pooja Nair,Anita Sinha,Patna,Android,1,Low
TXN000844,2025-10-03 11:16:14.158075,37726,Recharge, Priya Gupta,Rohan Mehta,Pune,iOS,0,Low
TXN000845,2025-10-05 11:52:14.158075,42908,Recharge,Vijay Rao,Rohan Mehta,Vijayawada,iOS,0,Medium
TXN000846,2025-10-04 16:09:14.158075,23028,P2P,Anita Sinha,Rajesh Kumar,Ahmedabad,iOS,0,Low
TXN000847,2025-10-03 21:10:14.158075,19298,Shopping,Neha Sharma,Pooja Nair,Delhi,iOS,0,Low
TXN000848,2025-10-03 06:56:14.158075,19858,Subscription Payments,Anjali Verma,Aakash Choudhary,Vijayawada,Android,0,Low
TXN000849,2025-10-07 08:39:14.158075,15354,Bill Payment,Meena Kumari,Amit Patel,Nashik,iOS,0,Low
TXN000850,2025-10-07 18:36:14.158075,44338,P2P,Rohan Mehta,Rohan Mehta,Bangalore,iOS,0,Low
TXN000851,2025-10-07 07:30:14.158075,1352,Shopping, Priya Gupta,Deepak Malhotra,Raipur,Android,0,Low
TXN000852,2025-10-05 03:19:14.158075,39864,Bill Payment,Kavita Reddy,Ravi Singh,Gwalior,Android,0,Low
TXN000853,2025-10-08 04:38:14.158075,12273,Recharge,Suresh Yadav,Vikram Joshi,Nagpur,Android,0,Low
TXN000854,2025-10-08 01:40:14.158075,37541,Recharge,Anita Sinha,Amit Patel,Vijayawada,Android,0,Low
TXN000855,2025-10-05 13:41:14.158075,26798,Bill Payment,Deepak Malhotra,Manish Tiwari,Kolkata,iOS,0,High
TXN000856,2025-10-08 01:23:14.158075,15881,P2P,Neha Sharma,Kavita Reddy,Surat,Android,0,Low
TXN000857,2025-10-04 20:19:14.158075,13151,Recharge,Ravi Singh,Sneha Iyer,Vadodara,iOS,0,Low
TXN000858,2025-10-07 07:58:14.158075,39749,Subscription Payments,Manish Tiwari,Pooja Nair,Hyderabad,iOS,0,Low
TXN000859,2025-10-01 23:54:14.158075,7049,QR Code Payments,Anjali Verma,Anita Sinha,Kanpur,Android,0,Low
TXN000860,2025-10-08 10:40:14.158075,42389,Bill Payment,Manish Tiwari,Deepak Malhotra,Meerut,Android,0,Low
TXN000861,2025-10-08 07:51:14.158075,8117,Bill Payment,Rohan Mehta,Amit Patel,Bangalore,Android,0,Low
TXN000862,2025-10-04 17:12:14.158075,7041,Recharge,Manish Tiwari,Vijay Rao,Vadodara,Android,0,Medium
TXN000863,2025-10-05 20:46:14.158075,26034,P2P,Pooja Nair,Vijay Rao,Bhopal,Android,0,Low
TXN000864,2025-10-02 21:27:14.158075,23486,Subscription Payments,Sunita Das,Aakash Choudhary,Pune,Android,0,Low
TXN000865,2025-10-08 04:24:14.158075,10309,P2P,Deepak Malhotra,Neha Sharma,Nashik,iOS,0,Low
TXN000866,2025-10-06 00:23:14.158075,17815,Shopping,Vikram Joshi,Rohan Mehta,Raipur,iOS,0,Low
TXN000867,2025-10-05 23:05:14.158075,29020,Shopping,Vikram Joshi,Vikram Joshi,Kanpur,iOS,0,High
TXN000868,2025-10-07 21:22:14.158075,31803,QR Code Payments,Vikram Joshi,Amit Patel,Vijayawada,iOS,0,Low
TXN000869,2025-10-07 11:37:14.158075,42418,Recharge,Pooja Nair,Ravi Singh,Delhi,Android,0,Low
TXN000870,2025-10-01 14:54:14.158075,4737,Recharge,Amit Patel,Aakash Choudhary,Thane,Android,0,Medium
TXN000871,2025-10-04 22:44:14.158075,4954,Recharge,Rohan Mehta,Deepak Malhotra,Raipur,iOS,0,Medium
TXN000872,2025-10-01 19:08:14.158075,43188,QR Code Payments,Manish Tiwari,Meena Kumari,Madurai,iOS,0,Low
TXN000873,2025-10-06 21:31:14.158075,37760,Shopping,Rohan Mehta,Amit Patel,Pune,iOS,0,Low
TXN000874,2025-10-01 22:58:14.158075,39911,P2P,Sunita Das,Rohan Mehta,Nagpur,Android,0,Low
TXN000875,2025-10-07 20:19:14.158075,49389,QR Code Payments,Sneha Iyer,Aakash Choudhary,Pune,Android,1,Low
TXN000876,2025-10-03 03:23:14.158075,19956,QR Code Payments,Deepak Malhotra,Suresh Yadav,Madurai,Android,0,Medium
TXN000877,2025-10-07 21:00:14.158075,21933,P2P,Anita Sinha,Pooja Nair,Meerut,iOS,0,Low
TXN000878,2025-10-04 07:09:14.158075,20063,Recharge,Amit Patel,Ravi Singh,Pune,iOS,0,Low
TXN000879,2025-10-05 22:30:14.158075,37032,Subscription Payments,Karan Kapoor,Karan Kapoor,Lucknow,Android,0,Low
TXN000880,2025-10-02 16:33:14.158075,27269,P2P,Rohan Mehta,Rohan Mehta,Gwalior,Android,0,Low
TXN000881,2025-10-01 14:50:14.158075,8041,Shopping,Meena Kumari,Vijay Rao,Bhopal,iOS,0,Low
TXN000882,2025-10-03 02:19:14.158075,14488,Bill Payment,Karan Kapoor,Meena Kumari,Thane,iOS,0,High
TXN000883,2025-10-02 06:08:14.158075,5669,Bill Payment,Anita Sinha,Vikram Joshi,Ahmedabad,Android,0,Low
TXN000884,2025-10-02 08:12:14.158075,4400,QR Code Payments,Suresh Yadav, Priya Gupta,Jaipur,iOS,0,Low
TXN000885,2025-10-05 21:35:14.158075,39137,Bill Payment,Sneha Iyer,Deepak Malhotra,Jaipur,Android,0,High
TXN000886,2025-10-06 19:58:14.158075,36686,Subscription Payments,Neha Sharma,Meena Kumari,Mumbai,Android,0,Low
TXN000887,2025-10-03 17:06:14.158075,12115,Recharge,Suresh Yadav,Suresh Yadav,Surat,iOS,0,Medium
TXN000888,2025-10-05 21:30:14.158075,45102,Shopping,Neha Sharma,Vijay Rao,Surat,iOS,0,Low
TXN000889,2025-10-05 22:23:14.158075,6354,Subscription Payments,Rajesh Kumar,Sunita Das,Meerut,iOS,0,Low
TXN000890,2025-10-05 21:29:14.158075,17244,Shopping,Pooja Nair,Anjali Verma,Meerut,Android,0,Low
TXN000891,2025-10-02 17:36:14.158075,24314,Shopping,Aakash Choudhary,Deepak Malhotra,Bangalore,iOS,0,Medium
TXN000892,2025-10-07 12:19:14.158075,40218,Recharge,Pooja Nair, Priya Gupta,Aurangabad,iOS,0,Low
TXN000893,2025-10-05 02:08:14.158075,15283,QR Code Payments,Ravi Singh,Anjali Verma,Vijayawada,Android,0,Low
TXN000894,2025-10-01 22:47:14.158075,6338,Bill Payment, Priya Gupta,Sunita Das,Nagpur,Android,0,Medium
TXN000895,2025-10-05 17:53:14.158075,6190,Recharge,Manish Tiwari,Sneha Iyer,Coimbatore,iOS,0,Low
TXN000896,2025-10-06 22:20:14.158075,11737,Subscription Payments, Priya Gupta,Neha Sharma,Mumbai,Android,0,Low
TXN000897,2025-10-05 17:11:14.158075,22515,QR Code Payments,Sneha Iyer,Anjali Verma,Surat,Android,0,Low
TXN000898,2025-10-01 21:13:14.158075,24171,Subscription Payments,Sneha Iyer,Anjali Verma,Raipur,Android,0,Low
TXN000899,2025-10-02 19:37:14.158075,45515,QR Code Payments,Ravi Singh,Kavita Reddy,Kochi,iOS,0,Low
TXN000900,2025-10-04 16:19:14.158075,42779,Subscription Payments,Suresh Yadav,Sneha Iyer,Jodhpur,iOS,1,Low
TXN000901,2025-10-03 12:20:14.158075,41340,Recharge,Vijay Rao,Neha Sharma,Jodhpur,Android,0,High
TXN000902,2025-10-07 05:56:14.158075,18371,QR Code Payments,Anjali Verma,Suresh Yadav,Madurai,Android,0,Medium
TXN000903,2025-10-04 19:55:14.158075,36134,QR Code Payments,Vijay Rao,Anita Sinha,Indore,Android,0,Low
TXN000904,2025-10-07 07:09:14.158075,33534,Shopping,Rohan Mehta,Vikram Joshi,Ahmedabad,iOS,0,Medium
TXN000905,2025-10-05 12:08:14.158075,4288,Shopping,Rajesh Kumar,Sunita Das,Indore,Android,0,Low
TXN000906,2025-10-02 17:07:14.158075,49923,P2P,Vikram Joshi,Suresh Yadav,Delhi,Android,1,Low
TXN000907,2025-10-05 08:47:14.158075,10261,Subscription Payments,Rajesh Kumar,Vikram Joshi,Vadodara,iOS,0,Low
TXN000908,2025-10-02 10:16:14.158075,28832,Shopping,Anjali Verma,Manish Tiwari,Lucknow,Android,1,Low
TXN000909,2025-10-08 12:00:14.158075,11414,P2P,Suresh Yadav,Neha Sharma,Nagpur,iOS,0,Medium
TXN000910,2025-10-08 08:41:14.158075,24054,Shopping,Neha Sharma,Aakash Choudhary,Chennai,iOS,0,Low
TXN000911,2025-10-07 02:22:14.158075,21608,Subscription Payments,Sneha Iyer,Aakash Choudhary,Jaipur,iOS,0,Low
TXN000912,2025-10-05 12:09:14.158075,22069,QR Code Payments,Anjali Verma,Manish Tiwari,Meerut,Android,0,Low
TXN000913,2025-10-08 07:58:14.158075,45759,Bill Payment,Aakash Choudhary,Rohan Mehta,Ahmedabad,Android,0,Low
TXN000914,2025-10-02 19:43:14.158075,37645,Subscription Payments,Karan Kapoor,Suresh Yadav,Bhopal,iOS,0,Low
TXN000915,2025-10-08 01:33:14.158075,36768,Recharge,Deepak Malhotra,Rohan Mehta,Patna,Android,0,Low
TXN000916,2025-10-06 02:13:14.158075,23161,Shopping,Suresh Yadav,Aakash Choudhary,Madurai,iOS,0,Low
TXN000917,2025-10-02 03:52:14.158075,13816,Shopping,Aakash Choudhary,Amit Patel,Aurangabad,Android,0,Medium
TXN000918,2025-10-05 07:56:14.158075,39849,QR Code Payments,Vikram Joshi,Kavita Reddy,Surat,iOS,0,Low
TXN000919,2025-10-07 16:12:14.158075,39244,Recharge, Priya Gupta,Manish Tiwari,Meerut,iOS,0,Low
TXN000920,2025-10-08 09:26:14.158075,17007,QR Code Payments,Vikram Joshi,Anita Sinha,Agra,Android,0,Low
TXN000921,2025-10-04 11:00:14.158075,18877,Recharge,Pooja Nair,Anita Sinha,Surat,Android,0,Medium
TXN000922,2025-10-06 20:38:14.158075,27793,Bill Payment,Suresh Yadav,Neha Sharma,Chennai,Android,0,Low
TXN000923,2025-10-07 00:00:14.158075,43028,Shopping,Karan Kapoor,Meena Kumari,Bhopal,Android,0,Medium
TXN000924,2025-10-03 14:56:14.158075,26429,Shopping,Amit Patel,Rajesh Kumar,Thane,iOS,0,High
TXN000925,2025-10-06 12:07:14.158075,46992,Bill Payment,Vikram Joshi,Rohan Mehta,Kanpur,iOS,0,High
TXN000926,2025-10-04 16:34:14.158075,16382,P2P,Sunita Das, Priya Gupta,Nashik,Android,1,Medium
TXN000927,2025-10-03 14:23:14.158075,23724,QR Code Payments,Rajesh Kumar,Ravi Singh,Chennai,Android,0,Medium
TXN000928,2025-10-08 09:33:14.158075,23421,Bill Payment,Suresh Yadav,Manish Tiwari,Surat,iOS,0,Low
TXN000929,2025-10-07 04:18:14.158075,10588,QR Code Payments,Deepak Malhotra,Pooja Nair,Jodhpur,Android,0,Medium
TXN000930,2025-10-04 11:38:14.158075,22674,Subscription Payments,Vijay Rao,Amit Patel,Kanpur,Android,1,Low
